779
  9.76018280959108496e-06  1.58832650123234496e+17
  9.97556853441665322e-06  1.58780321360919840e+17
  1.02882129478378474e-05  1.58722176739368064e+17
  1.06262413371655360e-05  1.58623522653080960e+17
  1.09506994947864787e-05  1.58555764806976800e+17
  1.12387411043009979e-05  1.58468082920342912e+17
  1.14743187157428223e-05  1.58420069186833088e+17
  1.18928140845083508e-05  1.58359449723116960e+17
  1.24019881263538238e-05  1.58231893654907456e+17
  1.28671745056328314e-05  1.58135559212300928e+17
  1.32574547526160249e-05  1.58033839347447328e+17
  1.37256158842782723e-05  1.57972998524218304e+17
  1.42292049472362268e-05  1.57844951853798944e+17
  1.47090912070076117e-05  1.57773477917293184e+17
  1.52591257148758575e-05  1.57660948570520480e+17
  1.59089106381429267e-05  1.57567233392704192e+17
  1.65519214381147924e-05  1.57425458413354336e+17
  1.70991632253510956e-05  1.57339671671590272e+17
  1.77899429374202316e-05  1.57237871498122976e+17
  1.85346844742406624e-05  1.57109390135314400e+17
  1.91219388281663739e-05  1.56996367565652704e+17
  1.98555465580480865e-05  1.56923760322289344e+17
  2.08492114989818173e-05  1.56772091241391968e+17
  2.15692215371575928e-05  1.56628086016835488e+17
  2.23603678745532984e-05  1.56563462368902176e+17
  2.32517523562087676e-05  1.56407077531926144e+17
  2.39127068579558932e-05  1.56318989894914560e+17
  2.46265098923210241e-05  1.56230992677873600e+17
  2.55382855120958671e-05  1.56132953476372512e+17
  2.66838308796804962e-05  1.55999430035045248e+17
  2.78192161333616614e-05  1.55850206295755168e+17
  2.87201278383175375e-05  1.55727242739730816e+17
  2.95262729895970954e-05  1.55639877920216192e+17
  3.02832267619983537e-05  1.55543556053536192e+17
  3.13477656087580959e-05  1.55470410759361056e+17
  3.26802303074979859e-05  1.55311745484710912e+17
  3.37998253362285997e-05  1.55186375963293120e+17
  3.52878032453801926e-05  1.55079687254792416e+17
  3.68696826730701416e-05  1.54888005048126016e+17
  3.84102078011215451e-05  1.54769730765354848e+17
  3.97877059414900286e-05  1.54597054640077056e+17
  4.06924841783538053e-05  1.54514707674175584e+17
  4.18234569744335363e-05  1.54433663912663616e+17
  4.31118252667879730e-05  1.54314432581262912e+17
  4.44887899924758734e-05  1.54209560457094912e+17
  4.61977108417201268e-05  1.54080505698814208e+17
  4.76976022627553743e-05  1.53926220230363392e+17
  4.95115919817650953e-05  1.53836802845071104e+17
  5.12906951919122342e-05  1.53640776266196448e+17
  5.31221198005961848e-05  1.53561086140510976e+17
  5.52151764962350726e-05  1.53366644260167456e+17
